,datetime,true_aqi,predicted_aqi,city
6517,2024-04-15 03:00:00,5,5,Bangkok
6516,2024-04-15 03:00:00,5,5,Chiang Mai
6518,2024-04-15 04:00:00,5,5,Chiang Mai
6519,2024-04-15 04:00:00,5,5,Bangkok
6520,2024-04-15 05:00:00,5,5,Chiang Mai
6521,2024-04-15 05:00:00,4,5,Bangkok
6522,2024-04-15 06:00:00,4,4,Chiang Mai
6523,2024-04-15 06:00:00,2,2,Bangkok
6524,2024-04-15 07:00:00,5,5,Chiang Mai
6525,2024-04-15 07:00:00,5,5,Bangkok
6526,2024-04-15 08:00:00,4,4,Chiang Mai
6527,2024-04-15 08:00:00,5,5,Bangkok
6529,2024-04-15 09:00:00,5,5,Bangkok
6528,2024-04-15 09:00:00,4,4,Chiang Mai
6530,2024-04-15 10:00:00,5,5,Chiang Mai
6531,2024-04-15 10:00:00,5,5,Bangkok
6532,2024-04-15 11:00:00,5,2,Chiang Mai
6533,2024-04-15 11:00:00,2,3,Bangkok
6534,2024-04-15 12:00:00,5,5,Chiang Mai
6535,2024-04-15 12:00:00,1,1,Bangkok
6536,2024-04-15 13:00:00,5,5,Chiang Mai
6537,2024-04-15 13:00:00,3,3,Bangkok
6538,2024-04-15 14:00:00,5,5,Chiang Mai
6539,2024-04-15 14:00:00,5,5,Bangkok
6541,2024-04-15 15:00:00,5,5,Bangkok
6540,2024-04-15 15:00:00,5,5,Chiang Mai
6542,2024-04-15 16:00:00,4,5,Chiang Mai
6543,2024-04-15 16:00:00,3,3,Bangkok
6544,2024-04-15 17:00:00,3,4,Bangkok
6545,2024-04-15 17:00:00,2,2,Chiang Mai
6546,2024-04-15 18:00:00,5,5,Bangkok
6547,2024-04-15 18:00:00,5,5,Chiang Mai
6548,2024-04-15 19:00:00,4,4,Bangkok
6549,2024-04-15 19:00:00,4,3,Chiang Mai
6550,2024-04-15 20:00:00,5,5,Bangkok
6551,2024-04-15 20:00:00,5,5,Chiang Mai
6553,2024-04-15 21:00:00,1,1,Chiang Mai
6552,2024-04-15 21:00:00,4,4,Bangkok
6555,2024-04-15 22:00:00,3,4,Chiang Mai
6554,2024-04-15 22:00:00,5,5,Bangkok
6556,2024-04-15 23:00:00,5,5,Bangkok
6557,2024-04-15 23:00:00,5,5,Chiang Mai
6558,2024-04-16 00:00:00,5,5,Bangkok
6559,2024-04-16 00:00:00,5,3,Chiang Mai
6560,2024-04-16 01:00:00,3,3,Bangkok
6561,2024-04-16 01:00:00,5,5,Chiang Mai
6562,2024-04-16 02:00:00,3,3,Bangkok
6563,2024-04-16 02:00:00,5,4,Chiang Mai
6564,2024-04-16 03:00:00,5,5,Bangkok
6565,2024-04-16 03:00:00,4,3,Chiang Mai
6567,2024-04-16 04:00:00,4,4,Chiang Mai
6566,2024-04-16 04:00:00,5,5,Bangkok
6568,2024-04-16 05:00:00,3,3,Bangkok
6569,2024-04-16 05:00:00,5,5,Chiang Mai
6570,2024-04-16 06:00:00,3,3,Bangkok
6571,2024-04-16 06:00:00,5,5,Chiang Mai
6572,2024-04-16 07:00:00,3,2,Bangkok
6573,2024-04-16 07:00:00,5,5,Chiang Mai
6574,2024-04-16 08:00:00,2,2,Bangkok
6575,2024-04-16 08:00:00,3,3,Chiang Mai
6576,2024-04-16 09:00:00,5,5,Bangkok
6577,2024-04-16 09:00:00,5,5,Chiang Mai
6579,2024-04-16 10:00:00,5,5,Chiang Mai
6578,2024-04-16 10:00:00,3,4,Bangkok
6580,2024-04-16 11:00:00,5,5,Bangkok
6581,2024-04-16 11:00:00,4,4,Chiang Mai
6582,2024-04-16 12:00:00,4,4,Bangkok
6583,2024-04-16 12:00:00,4,4,Chiang Mai
6584,2024-04-16 13:00:00,1,1,Bangkok
6585,2024-04-16 13:00:00,5,5,Chiang Mai
6586,2024-04-16 14:00:00,5,4,Bangkok
6587,2024-04-16 14:00:00,5,5,Chiang Mai
6588,2024-04-16 15:00:00,5,5,Bangkok
6589,2024-04-16 15:00:00,5,5,Chiang Mai
6591,2024-04-16 16:00:00,3,3,Chiang Mai
6590,2024-04-16 16:00:00,5,5,Bangkok
6592,2024-04-16 17:00:00,5,5,Bangkok
6593,2024-04-16 17:00:00,5,5,Chiang Mai
6594,2024-04-16 18:00:00,4,4,Bangkok
6595,2024-04-16 18:00:00,5,5,Chiang Mai
6596,2024-04-16 19:00:00,2,2,Bangkok
6597,2024-04-16 19:00:00,4,4,Chiang Mai
6598,2024-04-16 20:00:00,2,4,Bangkok
6599,2024-04-16 20:00:00,5,5,Chiang Mai
6600,2024-04-16 21:00:00,5,4,Bangkok
6601,2024-04-16 21:00:00,3,3,Chiang Mai
6602,2024-04-16 22:00:00,3,3,Bangkok
6603,2024-04-16 22:00:00,4,4,Chiang Mai
6605,2024-04-16 23:00:00,5,5,Chiang Mai
6604,2024-04-16 23:00:00,5,5,Bangkok
6606,2024-04-17 00:00:00,5,5,Bangkok
6607,2024-04-17 00:00:00,5,5,Chiang Mai
6608,2024-04-17 01:00:00,4,5,Bangkok
6609,2024-04-17 01:00:00,5,5,Chiang Mai
6610,2024-04-17 02:00:00,3,3,Bangkok
6611,2024-04-17 02:00:00,5,5,Chiang Mai
6612,2024-04-17 03:00:00,2,1,Bangkok
6613,2024-04-17 03:00:00,3,5,Chiang Mai
6614,2024-04-17 04:00:00,5,5,Bangkok
6615,2024-04-17 04:00:00,5,4,Chiang Mai
6617,2024-04-17 05:00:00,3,4,Chiang Mai
6616,2024-04-17 05:00:00,5,5,Bangkok
6618,2024-04-17 06:00:00,4,5,Bangkok
6619,2024-04-17 06:00:00,5,5,Chiang Mai
6620,2024-04-17 07:00:00,4,4,Bangkok
6621,2024-04-17 07:00:00,5,5,Chiang Mai
6622,2024-04-17 08:00:00,4,4,Bangkok
6623,2024-04-17 08:00:00,2,3,Chiang Mai
6624,2024-04-17 09:00:00,5,5,Bangkok
6625,2024-04-17 09:00:00,3,3,Chiang Mai
6626,2024-04-17 10:00:00,4,4,Bangkok
6627,2024-04-17 10:00:00,4,4,Chiang Mai
6629,2024-04-17 11:00:00,4,4,Chiang Mai
6628,2024-04-17 11:00:00,5,5,Bangkok
6630,2024-04-17 12:00:00,4,5,Bangkok
6631,2024-04-17 12:00:00,5,5,Chiang Mai
6632,2024-04-17 13:00:00,5,5,Bangkok
6633,2024-04-17 13:00:00,4,4,Chiang Mai
6634,2024-04-17 14:00:00,3,3,Bangkok
6635,2024-04-17 14:00:00,5,5,Chiang Mai
6636,2024-04-17 15:00:00,3,3,Bangkok
6637,2024-04-17 15:00:00,5,5,Chiang Mai
6638,2024-04-17 16:00:00,3,3,Bangkok
6639,2024-04-17 16:00:00,5,5,Chiang Mai
6641,2024-04-17 17:00:00,3,3,Chiang Mai
6640,2024-04-17 17:00:00,5,5,Bangkok
6642,2024-04-17 18:00:00,5,5,Bangkok
6643,2024-04-17 18:00:00,5,5,Chiang Mai
6644,2024-04-17 19:00:00,4,3,Bangkok
6645,2024-04-17 19:00:00,1,2,Chiang Mai
6646,2024-04-17 20:00:00,5,3,Bangkok
6647,2024-04-17 20:00:00,3,3,Chiang Mai
6648,2024-04-17 21:00:00,5,5,Bangkok
6649,2024-04-17 21:00:00,4,4,Chiang Mai
6650,2024-04-17 22:00:00,5,5,Bangkok
6651,2024-04-17 22:00:00,5,5,Chiang Mai
6653,2024-04-17 23:00:00,2,2,Chiang Mai
6652,2024-04-17 23:00:00,5,5,Bangkok
6655,2024-04-18 00:00:00,5,5,Chiang Mai
6654,2024-04-18 00:00:00,5,5,Bangkok
6656,2024-04-18 01:00:00,4,4,Bangkok
6657,2024-04-18 01:00:00,3,4,Chiang Mai
6658,2024-04-18 02:00:00,5,5,Bangkok
6659,2024-04-18 02:00:00,3,4,Chiang Mai
6660,2024-04-18 03:00:00,5,5,Bangkok
6661,2024-04-18 03:00:00,4,3,Chiang Mai
6662,2024-04-18 04:00:00,5,5,Bangkok
6663,2024-04-18 04:00:00,5,5,Chiang Mai
6664,2024-04-18 05:00:00,5,2,Bangkok
6665,2024-04-18 05:00:00,4,4,Chiang Mai
6667,2024-04-18 06:00:00,4,5,Chiang Mai
6666,2024-04-18 06:00:00,5,5,Bangkok
6668,2024-04-18 07:00:00,3,3,Bangkok
6669,2024-04-18 07:00:00,4,4,Chiang Mai
6670,2024-04-18 08:00:00,5,5,Bangkok
6671,2024-04-18 08:00:00,5,5,Chiang Mai
6672,2024-04-18 09:00:00,5,5,Bangkok
6673,2024-04-18 09:00:00,5,5,Chiang Mai
6674,2024-04-18 10:00:00,4,5,Bangkok
6675,2024-04-18 10:00:00,5,5,Chiang Mai
6676,2024-04-18 11:00:00,5,5,Bangkok
6677,2024-04-18 11:00:00,5,5,Chiang Mai
6679,2024-04-18 12:00:00,4,4,Chiang Mai
6678,2024-04-18 12:00:00,3,3,Bangkok
6680,2024-04-18 13:00:00,4,4,Bangkok
6681,2024-04-18 13:00:00,2,3,Chiang Mai
6682,2024-04-18 14:00:00,3,3,Bangkok
6683,2024-04-18 14:00:00,3,3,Chiang Mai
6684,2024-04-18 15:00:00,5,5,Bangkok
6685,2024-04-18 15:00:00,5,5,Chiang Mai
6686,2024-04-18 16:00:00,3,3,Bangkok
6687,2024-04-18 16:00:00,5,4,Chiang Mai
6688,2024-04-18 17:00:00,5,5,Bangkok
6689,2024-04-18 17:00:00,4,3,Chiang Mai
6691,2024-04-18 18:00:00,5,5,Chiang Mai
6690,2024-04-18 18:00:00,4,4,Bangkok
6692,2024-04-18 19:00:00,5,5,Bangkok
6693,2024-04-18 19:00:00,3,3,Chiang Mai
6694,2024-04-18 20:00:00,3,5,Bangkok
6695,2024-04-18 20:00:00,5,5,Chiang Mai
6696,2024-04-18 21:00:00,5,5,Bangkok
6697,2024-04-18 21:00:00,2,3,Chiang Mai
6698,2024-04-18 22:00:00,4,4,Bangkok
6699,2024-04-18 22:00:00,2,2,Chiang Mai
6700,2024-04-18 23:00:00,5,5,Bangkok
6701,2024-04-18 23:00:00,4,4,Chiang Mai
6702,2024-04-19 00:00:00,5,5,Bangkok
6703,2024-04-19 00:00:00,4,4,Chiang Mai
6704,2024-04-19 01:00:00,5,5,Bangkok
6705,2024-04-19 01:00:00,5,5,Chiang Mai
6707,2024-04-19 02:00:00,2,2,Chiang Mai
6706,2024-04-19 02:00:00,3,3,Bangkok
6708,2024-04-19 03:00:00,5,5,Bangkok
6709,2024-04-19 03:00:00,3,4,Chiang Mai
6710,2024-04-19 04:00:00,5,5,Bangkok
6711,2024-04-19 04:00:00,2,2,Chiang Mai
6712,2024-04-19 05:00:00,5,5,Bangkok
6713,2024-04-19 05:00:00,5,5,Chiang Mai
6714,2024-04-19 06:00:00,5,5,Bangkok
6715,2024-04-19 06:00:00,4,4,Chiang Mai
6716,2024-04-19 07:00:00,5,4,Bangkok
6717,2024-04-19 07:00:00,5,5,Chiang Mai
6719,2024-04-19 08:00:00,5,5,Chiang Mai
6718,2024-04-19 08:00:00,5,5,Bangkok
6720,2024-04-19 09:00:00,4,4,Bangkok
6721,2024-04-19 09:00:00,5,5,Chiang Mai
6722,2024-04-19 10:00:00,4,2,Bangkok
6723,2024-04-19 10:00:00,5,5,Chiang Mai
6724,2024-04-19 11:00:00,3,2,Bangkok
6725,2024-04-19 11:00:00,5,5,Chiang Mai
6726,2024-04-19 12:00:00,5,5,Bangkok
6727,2024-04-19 12:00:00,4,4,Chiang Mai
6728,2024-04-19 13:00:00,2,2,Bangkok
6729,2024-04-19 13:00:00,5,5,Chiang Mai
6731,2024-04-19 14:00:00,4,5,Chiang Mai
6730,2024-04-19 14:00:00,5,5,Bangkok
6732,2024-04-19 15:00:00,3,3,Bangkok
6733,2024-04-19 15:00:00,3,3,Chiang Mai
6734,2024-04-19 16:00:00,5,5,Bangkok
6735,2024-04-19 16:00:00,5,5,Chiang Mai
6736,2024-04-19 17:00:00,5,5,Bangkok
6737,2024-04-19 17:00:00,4,4,Chiang Mai
6738,2024-04-19 18:00:00,2,2,Bangkok
6739,2024-04-19 18:00:00,5,5,Chiang Mai
6740,2024-04-19 19:00:00,5,5,Bangkok
6741,2024-04-19 19:00:00,4,5,Chiang Mai
6743,2024-04-19 20:00:00,5,5,Chiang Mai
6742,2024-04-19 20:00:00,5,5,Bangkok
6744,2024-04-19 21:00:00,3,3,Bangkok
6745,2024-04-19 21:00:00,5,5,Chiang Mai
6746,2024-04-19 22:00:00,4,4,Bangkok
6747,2024-04-19 22:00:00,4,3,Chiang Mai
6748,2024-04-19 23:00:00,5,5,Bangkok
6749,2024-04-19 23:00:00,4,5,Chiang Mai
6750,2024-04-20 00:00:00,2,2,Bangkok
6751,2024-04-20 00:00:00,4,4,Chiang Mai
6752,2024-04-20 01:00:00,5,5,Bangkok
6753,2024-04-20 01:00:00,5,5,Chiang Mai
6754,2024-04-20 02:00:00,5,5,Bangkok
6755,2024-04-20 02:00:00,3,3,Chiang Mai
6757,2024-04-20 03:00:00,5,5,Chiang Mai
6756,2024-04-20 03:00:00,3,2,Bangkok
6758,2024-04-20 04:00:00,5,5,Bangkok
6759,2024-04-20 04:00:00,4,4,Chiang Mai
6760,2024-04-20 05:00:00,4,4,Bangkok
6761,2024-04-20 05:00:00,4,4,Chiang Mai
6762,2024-04-20 06:00:00,5,5,Bangkok
6763,2024-04-20 06:00:00,5,5,Chiang Mai
6764,2024-04-20 07:00:00,3,3,Bangkok
6765,2024-04-20 07:00:00,3,3,Chiang Mai
6766,2024-04-20 08:00:00,5,5,Bangkok
6767,2024-04-20 08:00:00,5,5,Chiang Mai
6769,2024-04-20 09:00:00,3,3,Chiang Mai
6768,2024-04-20 09:00:00,5,5,Bangkok
6770,2024-04-20 10:00:00,4,4,Bangkok
6771,2024-04-20 10:00:00,5,5,Chiang Mai
6772,2024-04-20 11:00:00,5,5,Bangkok
6773,2024-04-20 11:00:00,5,5,Chiang Mai
6774,2024-04-20 12:00:00,3,4,Bangkok
6775,2024-04-20 12:00:00,3,3,Chiang Mai
6776,2024-04-20 13:00:00,5,5,Bangkok
6777,2024-04-20 13:00:00,5,5,Chiang Mai
6778,2024-04-20 14:00:00,5,5,Bangkok
6779,2024-04-20 14:00:00,3,3,Chiang Mai
6780,2024-04-20 15:00:00,5,5,Bangkok
6781,2024-04-20 15:00:00,5,5,Chiang Mai
6783,2024-04-20 16:00:00,3,3,Chiang Mai
6782,2024-04-20 16:00:00,5,5,Bangkok
6784,2024-04-20 17:00:00,3,3,Bangkok
6785,2024-04-20 17:00:00,3,3,Chiang Mai
6786,2024-04-20 18:00:00,5,4,Bangkok
6787,2024-04-20 18:00:00,5,5,Chiang Mai
6788,2024-04-20 19:00:00,3,3,Bangkok
6789,2024-04-20 19:00:00,1,1,Chiang Mai
6790,2024-04-20 20:00:00,5,5,Bangkok
6791,2024-04-20 20:00:00,5,5,Chiang Mai
6792,2024-04-20 21:00:00,5,5,Bangkok
6793,2024-04-20 21:00:00,5,5,Chiang Mai
6795,2024-04-20 22:00:00,3,3,Chiang Mai
6794,2024-04-20 22:00:00,3,3,Bangkok
6796,2024-04-20 23:00:00,5,5,Bangkok
6797,2024-04-20 23:00:00,5,5,Chiang Mai
6798,2024-04-21 00:00:00,5,5,Bangkok
6799,2024-04-21 00:00:00,5,5,Chiang Mai
6800,2024-04-21 01:00:00,3,3,Bangkok
6801,2024-04-21 01:00:00,4,4,Chiang Mai
6802,2024-04-21 02:00:00,4,4,Bangkok
6803,2024-04-21 02:00:00,5,5,Chiang Mai
6804,2024-04-21 03:00:00,5,5,Bangkok
6805,2024-04-21 03:00:00,4,4,Chiang Mai
6807,2024-04-21 04:00:00,5,5,Chiang Mai
6806,2024-04-21 04:00:00,4,4,Bangkok
6809,2024-04-21 05:00:00,4,4,Chiang Mai
6808,2024-04-21 05:00:00,2,5,Bangkok
6810,2024-04-21 06:00:00,5,5,Bangkok
6811,2024-04-21 06:00:00,3,3,Chiang Mai
6812,2024-04-21 07:00:00,5,5,Bangkok
6813,2024-04-21 07:00:00,5,4,Chiang Mai
6814,2024-04-21 08:00:00,5,5,Bangkok
6815,2024-04-21 08:00:00,4,4,Chiang Mai
6816,2024-04-21 09:00:00,2,2,Bangkok
6817,2024-04-21 09:00:00,5,5,Chiang Mai
6818,2024-04-21 10:00:00,5,5,Bangkok
6819,2024-04-21 10:00:00,3,3,Chiang Mai
6820,2024-04-21 11:00:00,5,5,Bangkok
6821,2024-04-21 11:00:00,3,3,Chiang Mai
6823,2024-04-21 12:00:00,5,5,Chiang Mai
6822,2024-04-21 12:00:00,5,5,Bangkok
6824,2024-04-21 13:00:00,5,5,Bangkok
6825,2024-04-21 13:00:00,5,5,Chiang Mai
6826,2024-04-21 14:00:00,2,2,Bangkok
6827,2024-04-21 14:00:00,5,5,Chiang Mai
6828,2024-04-21 15:00:00,5,5,Bangkok
6829,2024-04-21 15:00:00,5,5,Chiang Mai
6830,2024-04-21 16:00:00,4,5,Bangkok
6831,2024-04-21 16:00:00,3,3,Chiang Mai
6832,2024-04-21 17:00:00,5,5,Bangkok
6833,2024-04-21 17:00:00,5,5,Chiang Mai
6835,2024-04-21 18:00:00,5,5,Chiang Mai
6834,2024-04-21 18:00:00,5,5,Bangkok
6836,2024-04-21 19:00:00,5,5,Bangkok
6837,2024-04-21 19:00:00,5,4,Chiang Mai
6838,2024-04-21 20:00:00,5,5,Bangkok
6839,2024-04-21 20:00:00,4,4,Chiang Mai
6840,2024-04-21 21:00:00,5,4,Bangkok
6841,2024-04-21 21:00:00,5,5,Chiang Mai
6842,2024-04-21 22:00:00,3,3,Bangkok
6843,2024-04-21 22:00:00,5,5,Chiang Mai
6844,2024-04-21 23:00:00,3,3,Bangkok
6845,2024-04-21 23:00:00,3,3,Chiang Mai
6847,2024-04-22 00:00:00,5,5,Chiang Mai
6846,2024-04-22 00:00:00,4,5,Bangkok
6848,2024-04-22 01:00:00,5,5,Bangkok
6849,2024-04-22 01:00:00,3,2,Chiang Mai
6850,2024-04-22 02:00:00,5,4,Bangkok
6851,2024-04-22 02:00:00,5,5,Chiang Mai
6852,2024-04-22 03:00:00,4,4,Bangkok
6853,2024-04-22 03:00:00,5,5,Chiang Mai
6854,2024-04-22 04:00:00,4,5,Bangkok
6855,2024-04-22 04:00:00,3,4,Chiang Mai
6857,2024-04-22 05:00:00,5,5,Chiang Mai
6856,2024-04-22 05:00:00,5,5,Bangkok
6859,2024-04-22 06:00:00,4,3,Chiang Mai
6858,2024-04-22 06:00:00,5,4,Bangkok
6860,2024-04-22 07:00:00,4,5,Bangkok
6861,2024-04-22 07:00:00,2,3,Chiang Mai
6862,2024-04-22 08:00:00,3,3,Bangkok
6863,2024-04-22 08:00:00,3,3,Chiang Mai
6864,2024-04-22 09:00:00,5,5,Bangkok
6865,2024-04-22 09:00:00,2,2,Chiang Mai
6866,2024-04-22 10:00:00,5,5,Bangkok
6867,2024-04-22 10:00:00,5,5,Chiang Mai
6868,2024-04-22 11:00:00,5,5,Bangkok
6869,2024-04-22 11:00:00,5,5,Chiang Mai
6871,2024-04-22 12:00:00,4,4,Chiang Mai
6870,2024-04-22 12:00:00,4,4,Bangkok
6872,2024-04-22 13:00:00,3,3,Bangkok
6873,2024-04-22 13:00:00,5,5,Chiang Mai
6874,2024-04-22 14:00:00,5,5,Bangkok
6875,2024-04-22 14:00:00,5,5,Chiang Mai
6876,2024-04-22 15:00:00,2,2,Bangkok
6877,2024-04-22 15:00:00,5,3,Chiang Mai
6878,2024-04-22 16:00:00,1,2,Bangkok
6879,2024-04-22 16:00:00,5,5,Chiang Mai
6880,2024-04-22 17:00:00,3,3,Bangkok
6881,2024-04-22 17:00:00,5,5,Chiang Mai
6883,2024-04-22 18:00:00,5,5,Chiang Mai
6882,2024-04-22 18:00:00,4,4,Bangkok
6884,2024-04-22 19:00:00,5,5,Bangkok
6885,2024-04-22 19:00:00,5,5,Chiang Mai
6886,2024-04-22 20:00:00,5,4,Chiang Mai
6887,2024-04-22 20:00:00,5,5,Bangkok
6888,2024-04-22 21:00:00,2,2,Chiang Mai
6889,2024-04-22 21:00:00,5,5,Bangkok
6890,2024-04-22 22:00:00,5,5,Chiang Mai
6891,2024-04-22 22:00:00,4,5,Bangkok
6892,2024-04-22 23:00:00,5,5,Chiang Mai
6893,2024-04-22 23:00:00,3,3,Bangkok
6895,2024-04-23 00:00:00,4,5,Bangkok
6894,2024-04-23 00:00:00,5,5,Chiang Mai
6896,2024-04-23 01:00:00,4,4,Chiang Mai
6897,2024-04-23 01:00:00,2,2,Bangkok
6898,2024-04-23 02:00:00,3,3,Chiang Mai
6899,2024-04-23 02:00:00,2,3,Bangkok
6900,2024-04-23 03:00:00,5,5,Chiang Mai
6901,2024-04-23 03:00:00,3,2,Bangkok
6902,2024-04-23 04:00:00,5,4,Chiang Mai
6903,2024-04-23 04:00:00,5,5,Bangkok
6904,2024-04-23 05:00:00,4,4,Chiang Mai
6905,2024-04-23 05:00:00,5,5,Bangkok
6906,2024-04-23 06:00:00,3,3,Chiang Mai
6907,2024-04-23 06:00:00,3,3,Bangkok
6909,2024-04-23 07:00:00,4,4,Bangkok
6908,2024-04-23 07:00:00,5,5,Chiang Mai
6911,2024-04-23 08:00:00,3,3,Bangkok
6910,2024-04-23 08:00:00,4,5,Chiang Mai
6912,2024-04-23 09:00:00,4,4,Chiang Mai
6913,2024-04-23 09:00:00,5,5,Bangkok
6914,2024-04-23 10:00:00,5,5,Chiang Mai
6915,2024-04-23 10:00:00,5,5,Bangkok
6916,2024-04-23 11:00:00,5,5,Chiang Mai
6917,2024-04-23 11:00:00,5,4,Bangkok
6918,2024-04-23 12:00:00,4,4,Chiang Mai
6919,2024-04-23 12:00:00,5,5,Bangkok
6920,2024-04-23 13:00:00,4,4,Chiang Mai
6921,2024-04-23 13:00:00,4,4,Bangkok
6922,2024-04-23 14:00:00,4,4,Chiang Mai
6923,2024-04-23 14:00:00,4,4,Bangkok
6925,2024-04-23 15:00:00,3,3,Bangkok
6924,2024-04-23 15:00:00,4,3,Chiang Mai
6926,2024-04-23 16:00:00,5,4,Chiang Mai
6927,2024-04-23 16:00:00,5,5,Bangkok
6928,2024-04-23 17:00:00,4,3,Chiang Mai
6929,2024-04-23 17:00:00,4,4,Bangkok
6930,2024-04-23 18:00:00,3,2,Chiang Mai
6931,2024-04-23 18:00:00,4,5,Bangkok
6932,2024-04-23 19:00:00,5,5,Chiang Mai
6933,2024-04-23 19:00:00,3,3,Bangkok
6934,2024-04-23 20:00:00,5,5,Chiang Mai
6935,2024-04-23 20:00:00,5,5,Bangkok
6937,2024-04-23 21:00:00,3,3,Bangkok
6936,2024-04-23 21:00:00,4,4,Chiang Mai
6938,2024-04-23 22:00:00,3,3,Chiang Mai
6939,2024-04-23 22:00:00,5,4,Bangkok
6940,2024-04-23 23:00:00,5,5,Chiang Mai
6941,2024-04-23 23:00:00,4,4,Bangkok
6942,2024-04-24 00:00:00,4,4,Chiang Mai
6943,2024-04-24 00:00:00,5,5,Bangkok
6944,2024-04-24 01:00:00,2,1,Chiang Mai
6945,2024-04-24 01:00:00,2,2,Bangkok
6946,2024-04-24 02:00:00,5,5,Chiang Mai
6947,2024-04-24 02:00:00,3,3,Bangkok
6949,2024-04-24 03:00:00,5,5,Bangkok
6948,2024-04-24 03:00:00,2,2,Chiang Mai
6950,2024-04-24 04:00:00,4,4,Chiang Mai
6951,2024-04-24 04:00:00,5,5,Bangkok
6952,2024-04-24 05:00:00,5,5,Chiang Mai
6953,2024-04-24 05:00:00,3,2,Bangkok
6954,2024-04-24 06:00:00,4,4,Chiang Mai
6955,2024-04-24 06:00:00,5,5,Bangkok
6956,2024-04-24 07:00:00,5,5,Chiang Mai
6957,2024-04-24 07:00:00,5,5,Bangkok
6959,2024-04-24 08:00:00,5,5,Bangkok
6958,2024-04-24 08:00:00,4,4,Chiang Mai
6961,2024-04-24 09:00:00,3,5,Bangkok
6960,2024-04-24 09:00:00,4,5,Chiang Mai
6962,2024-04-24 10:00:00,4,4,Chiang Mai
6963,2024-04-24 10:00:00,3,3,Bangkok
6964,2024-04-24 11:00:00,4,3,Chiang Mai
6965,2024-04-24 11:00:00,5,5,Bangkok
6966,2024-04-24 12:00:00,5,5,Chiang Mai
6967,2024-04-24 12:00:00,5,5,Bangkok
6968,2024-04-24 13:00:00,5,5,Chiang Mai
6969,2024-04-24 13:00:00,3,3,Bangkok
6970,2024-04-24 14:00:00,4,4,Chiang Mai
6971,2024-04-24 14:00:00,2,2,Bangkok
6973,2024-04-24 15:00:00,5,5,Bangkok
6972,2024-04-24 15:00:00,5,5,Chiang Mai
6974,2024-04-24 16:00:00,4,3,Chiang Mai
6975,2024-04-24 16:00:00,5,5,Bangkok
6976,2024-04-24 17:00:00,5,5,Chiang Mai
6977,2024-04-24 17:00:00,5,5,Bangkok
6978,2024-04-24 18:00:00,5,4,Chiang Mai
6979,2024-04-24 18:00:00,5,5,Bangkok
6980,2024-04-24 19:00:00,2,5,Chiang Mai
6981,2024-04-24 19:00:00,5,5,Bangkok
6982,2024-04-24 20:00:00,4,5,Chiang Mai
6983,2024-04-24 20:00:00,5,4,Bangkok
6985,2024-04-24 21:00:00,5,5,Bangkok
6984,2024-04-24 21:00:00,3,3,Chiang Mai
6986,2024-04-24 22:00:00,5,5,Chiang Mai
6987,2024-04-24 22:00:00,5,5,Bangkok
6988,2024-04-24 23:00:00,4,5,Chiang Mai
6989,2024-04-24 23:00:00,2,2,Bangkok
6990,2024-04-25 00:00:00,5,5,Chiang Mai
6991,2024-04-25 00:00:00,5,5,Bangkok
6992,2024-04-25 01:00:00,5,5,Chiang Mai
6993,2024-04-25 01:00:00,3,3,Bangkok
6994,2024-04-25 02:00:00,5,5,Chiang Mai
6995,2024-04-25 02:00:00,5,5,Bangkok
6997,2024-04-25 03:00:00,5,5,Bangkok
6996,2024-04-25 03:00:00,5,5,Chiang Mai
6998,2024-04-25 04:00:00,2,2,Chiang Mai
6999,2024-04-25 04:00:00,4,5,Bangkok
7000,2024-04-25 05:00:00,4,4,Chiang Mai
7001,2024-04-25 05:00:00,5,5,Bangkok
7002,2024-04-25 06:00:00,5,5,Chiang Mai
7003,2024-04-25 06:00:00,5,5,Bangkok
7004,2024-04-25 07:00:00,5,5,Chiang Mai
7005,2024-04-25 07:00:00,5,5,Bangkok
7006,2024-04-25 08:00:00,4,4,Chiang Mai
7007,2024-04-25 08:00:00,4,3,Bangkok
7008,2024-04-25 09:00:00,4,4,Chiang Mai
7009,2024-04-25 09:00:00,4,4,Bangkok
7011,2024-04-25 10:00:00,4,5,Bangkok
7010,2024-04-25 10:00:00,5,4,Chiang Mai
7012,2024-04-25 11:00:00,2,2,Chiang Mai
7013,2024-04-25 11:00:00,4,4,Bangkok
7014,2024-04-25 12:00:00,5,5,Chiang Mai
7015,2024-04-25 12:00:00,5,5,Bangkok
7016,2024-04-25 13:00:00,5,5,Chiang Mai
7017,2024-04-25 13:00:00,3,5,Bangkok
7018,2024-04-25 14:00:00,4,5,Chiang Mai
7019,2024-04-25 14:00:00,2,2,Bangkok
7020,2024-04-25 15:00:00,3,3,Chiang Mai
7021,2024-04-25 15:00:00,4,3,Bangkok
7023,2024-04-25 16:00:00,5,5,Bangkok
7022,2024-04-25 16:00:00,3,5,Chiang Mai
7024,2024-04-25 17:00:00,4,5,Chiang Mai
7025,2024-04-25 17:00:00,5,5,Bangkok
7026,2024-04-25 18:00:00,5,5,Chiang Mai
7027,2024-04-25 18:00:00,3,3,Bangkok
7028,2024-04-25 19:00:00,5,5,Chiang Mai
7029,2024-04-25 19:00:00,2,4,Bangkok
7030,2024-04-25 20:00:00,4,4,Chiang Mai
7031,2024-04-25 20:00:00,5,5,Bangkok
7032,2024-04-25 21:00:00,5,5,Chiang Mai
