date,time,longitude,latitude,aqi,co,no,no2,so2,o3,pm2_5,pm10,nh3
2020-12-05,09:00:00,98.9853,18.7883,5,4005.43,45.6,37.01,11.8,6.26,74.11,81.12,10.39
2020-12-05,10:00:00,98.9853,18.7883,5,4325.87,27.94,66.49,13.47,41.84,83.38,90.37,12.54
2020-12-05,11:00:00,98.9853,18.7883,5,3738.4,7.1,62.38,15.5,164.51,105.17,111.82,12.16
2020-12-05,12:00:00,98.9853,18.7883,5,3685.0,2.43,44.55,19.55,320.44,142.6,149.33,13.43
2020-12-05,13:00:00,98.9853,18.7883,5,4005.43,1.24,32.9,23.37,452.04,179.88,186.72,15.58
2020-12-05,14:00:00,98.9853,18.7883,5,4325.87,0.82,35.99,27.42,480.65,201.7,208.78,17.99
2020-12-05,15:00:00,98.9853,18.7883,5,4592.9,0.85,42.84,30.04,446.32,212.98,220.18,19.76
2020-12-05,16:00:00,98.9853,18.7883,5,4539.49,0.82,47.98,27.66,371.93,194.99,201.66,18.75
2020-12-05,17:00:00,98.9853,18.7883,5,4325.87,0.55,58.26,21.22,237.47,147.88,153.42,15.33
2020-12-05,18:00:00,98.9853,18.7883,5,4646.3,0.06,75.4,17.17,115.87,121.02,126.15,13.55
2020-12-05,19:00:00,98.9853,18.7883,5,4806.52,0.0,85.68,14.42,51.5,110.7,116.06,12.79
2020-12-05,20:00:00,98.9853,18.7883,5,4432.68,0.19,83.63,11.33,19.85,94.84,100.44,12.54
2020-12-05,21:00:00,98.9853,18.7883,5,4112.24,2.46,78.83,11.33,3.71,87.07,93.31,13.81
2020-12-05,22:00:00,98.9853,18.7883,5,3845.22,7.26,70.6,13.23,0.48,89.36,96.65,16.47
2020-12-05,23:00:00,98.9853,18.7883,5,3631.59,11.29,64.43,15.02,0.15,91.39,99.43,19.51
2020-12-06,00:00:00,98.9853,18.7883,5,3204.35,12.85,56.21,14.54,0.09,85.04,92.96,19.51
2020-12-06,01:00:00,98.9853,18.7883,5,2643.59,10.73,46.61,12.64,0.16,76.29,83.78,17.73
2020-12-06,02:00:00,98.9853,18.7883,5,2082.82,6.99,38.39,10.13,0.4,70.07,77.31,14.82
2020-12-06,03:00:00,98.9853,18.7883,5,1682.28,4.41,31.87,8.35,0.7,66.62,73.73,13.43
2020-12-06,04:00:00,98.9853,18.7883,5,1401.9,3.47,26.73,7.27,0.82,63.74,70.79,13.05
2020-12-06,05:00:00,98.9853,18.7883,5,1295.09,4.14,25.02,7.99,0.54,62.7,69.91,15.58
2020-12-06,06:00:00,98.9853,18.7883,5,1401.9,7.6,24.68,9.89,0.16,64.54,72.27,19.76
2020-12-06,07:00:00,98.9853,18.7883,5,2029.42,20.56,24.68,13.47,0.01,71.31,80.09,24.07
2020-12-06,08:00:00,98.9853,18.7883,5,3578.19,50.52,27.42,19.55,0.14,79.5,89.55,29.13
2020-12-06,09:00:00,98.9853,18.7883,5,5554.2,84.94,34.62,27.18,0.91,88.87,99.96,35.47
2020-12-06,10:00:00,98.9853,18.7883,5,6568.91,93.88,53.47,30.99,3.04,97.8,109.23,38.51
2020-12-06,11:00:00,98.9853,18.7883,5,1335.14,3.97,28.45,18.12,66.52,63.07,68.08,10.01
2020-12-06,12:00:00,98.9853,18.7883,5,947.95,1.44,13.88,13.95,117.3,58.88,62.38,6.59
2020-12-06,13:00:00,98.9853,18.7883,5,841.14,0.65,7.11,11.8,153.07,62.91,65.98,5.13
2020-12-06,14:00:00,98.9853,18.7883,5,1081.47,0.99,11.14,11.56,168.8,70.98,74.2,5.64
2020-12-06,15:00:00,98.9853,18.7883,5,1655.58,1.5,20.91,12.99,191.69,85.51,89.31,7.73
2020-12-06,16:00:00,98.9853,18.7883,5,2296.45,1.58,32.22,15.02,205.99,97.36,101.68,9.88
2020-12-06,17:00:00,98.9853,18.7883,5,3631.59,1.44,63.75,17.88,175.95,108.92,113.7,13.05
2020-12-06,18:00:00,98.9853,18.7883,5,5714.42,0.19,115.16,22.65,92.98,127.31,132.9,17.48
2020-12-06,19:00:00,98.9853,18.7883,5,6942.75,0.18,154.91,26.7,25.39,141.75,148.63,22.04
2020-12-06,20:00:00,98.9853,18.7883,5,6942.75,7.94,152.17,25.27,0.91,139.49,147.46,23.31
2020-12-06,21:00:00,98.9853,18.7883,5,6248.47,16.76,116.53,17.41,0.02,129.74,138.53,18.49
2020-12-06,22:00:00,98.9853,18.7883,5,5287.17,18.11,84.31,10.49,0.03,118.11,127.24,13.55
2020-12-06,23:00:00,98.9853,18.7883,5,4432.68,13.52,66.49,9.42,0.07,108.21,117.11,12.79
2020-12-07,00:00:00,98.9853,18.7883,5,3845.22,17.21,53.47,10.13,0.01,100.94,110.18,15.2
2020-12-07,01:00:00,98.9853,18.7883,5,3204.35,17.88,43.18,10.61,0.01,91.91,101.27,17.48
2020-12-07,02:00:00,98.9853,18.7883,5,2563.48,15.42,34.27,10.85,0.02,84.65,94.36,19.0
2020-12-07,03:00:00,98.9853,18.7883,5,2002.72,12.63,27.76,10.85,0.04,78.89,88.95,20.27
2020-12-07,04:00:00,98.9853,18.7883,5,1615.52,10.95,22.96,10.97,0.05,74.64,84.93,21.53
2020-12-07,05:00:00,98.9853,18.7883,5,1335.14,10.73,18.51,10.85,0.05,70.06,80.23,21.79
2020-12-07,06:00:00,98.9853,18.7883,5,1295.09,12.96,16.45,11.68,0.04,68.29,78.81,22.8
2020-12-07,07:00:00,98.9853,18.7883,5,2002.72,26.6,18.85,15.97,0.01,73.82,85.62,25.84
2020-12-07,08:00:00,98.9853,18.7883,5,4005.43,62.59,24.68,24.08,0.39,83.75,97.07,31.16
2020-12-07,09:00:00,98.9853,18.7883,5,6355.29,99.24,40.1,33.38,3.26,96.5,110.99,37.49
2020-12-07,10:00:00,98.9853,18.7883,5,7370.0,73.31,104.19,36.72,28.61,116.46,130.94,38.0
2020-12-07,11:00:00,98.9853,18.7883,5,3231.05,6.54,54.84,21.94,164.51,117.73,127.56,15.33
2020-12-07,12:00:00,98.9853,18.7883,5,3685.0,2.52,39.76,23.13,308.99,174.0,184.42,13.55
2020-12-07,13:00:00,98.9853,18.7883,5,4379.27,1.48,32.9,28.13,417.71,231.49,242.49,14.82
2020-12-07,14:00:00,98.9853,18.7883,5,4859.92,0.99,41.13,41.49,469.21,268.74,280.23,19.51
2020-12-07,15:00:00,98.9853,18.7883,5,5233.76,1.06,53.47,54.36,474.93,285.31,296.92,23.81
2020-12-07,16:00:00,98.9853,18.7883,5,5607.61,1.16,67.17,60.56,446.32,277.79,288.84,25.59
2020-12-07,17:00:00,98.9853,18.7883,5,7049.56,0.85,105.56,64.85,383.38,278.37,289.08,28.37
2020-12-07,18:00:00,98.9853,18.7883,5,8972.17,0.08,149.43,67.71,231.74,275.98,286.57,30.91
2020-12-07,19:00:00,98.9853,18.7883,5,8758.55,0.0,168.62,55.79,85.12,235.47,245.84,27.61
2020-12-07,20:00:00,98.9853,18.7883,5,7156.37,0.87,145.32,29.8,16.27,171.97,181.52,19.25
2020-12-07,21:00:00,98.9853,18.7883,5,6248.47,8.94,117.9,18.36,0.35,144.42,154.32,16.21
2020-12-07,22:00:00,98.9853,18.7883,5,5821.23,16.54,98.71,15.02,0.03,145.11,156.64,15.83
2020-12-07,23:00:00,98.9853,18.7883,5,5447.39,22.13,87.74,16.45,0.01,150.5,163.53,18.49
2020-12-08,00:00:00,98.9853,18.7883,5,5020.14,24.81,80.2,17.64,0.0,145.04,158.42,21.79
2020-12-08,01:00:00,98.9853,18.7883,5,4219.06,22.35,68.55,16.45,0.0,133.38,146.53,22.8
2020-12-08,02:00:00,98.9853,18.7883,5,3364.56,17.66,55.52,15.02,0.02,122.21,135.13,23.31
2020-12-08,03:00:00,98.9853,18.7883,5,2670.29,13.86,45.24,14.19,0.03,113.35,126.14,24.07
2020-12-08,04:00:00,98.9853,18.7883,5,2162.93,11.96,36.33,13.59,0.04,105.43,118.0,24.83
2020-12-08,05:00:00,98.9853,18.7883,5,1735.69,11.85,26.39,11.44,0.03,96.76,108.85,21.53
2020-12-08,06:00:00,98.9853,18.7883,5,1562.12,14.31,20.39,11.33,0.03,92.19,104.28,20.52
2020-12-08,07:00:00,98.9853,18.7883,5,2189.64,28.39,20.22,15.26,0.0,95.44,108.34,22.8
2020-12-08,08:00:00,98.9853,18.7883,5,4058.84,65.27,23.65,22.17,0.36,102.68,116.75,26.35
2020-12-08,09:00:00,98.9853,18.7883,5,6248.47,104.61,33.24,24.56,2.66,112.89,127.89,24.57
2020-12-08,10:00:00,98.9853,18.7883,5,7370.0,84.94,83.63,18.6,20.03,129.37,144.61,16.47
2020-12-08,11:00:00,98.9853,18.7883,5,1949.31,3.74,30.5,25.51,158.79,111.14,120.48,11.15
2020-12-08,12:00:00,98.9853,18.7883,5,1615.52,1.13,15.08,24.32,234.6,119.64,127.59,10.26
2020-12-08,13:00:00,98.9853,18.7883,5,1588.82,0.78,11.82,21.7,266.08,116.2,123.27,10.39
2020-12-08,14:00:00,98.9853,18.7883,5,2109.53,1.27,21.59,22.65,286.1,127.78,134.96,12.16
2020-12-08,15:00:00,98.9853,18.7883,5,3177.64,1.65,38.39,29.09,349.05,170.92,179.2,15.96
2020-12-08,16:00:00,98.9853,18.7883,5,4272.46,1.54,57.58,37.19,394.82,208.98,218.07,20.27
2020-12-08,17:00:00,98.9853,18.7883,5,5714.42,0.82,90.48,44.82,366.21,239.4,249.3,24.32
2020-12-08,18:00:00,98.9853,18.7883,5,6942.75,0.07,113.79,42.92,223.16,243.47,253.61,23.31
2020-12-08,19:00:00,98.9853,18.7883,5,7049.56,0.0,122.01,31.47,87.26,206.68,216.22,18.24
2020-12-08,20:00:00,98.9853,18.7883,5,6515.5,1.58,122.01,19.79,14.66,151.99,160.82,15.2
2020-12-08,21:00:00,98.9853,18.7883,5,6088.26,12.96,101.45,14.19,0.07,126.13,135.42,14.44
2020-12-08,22:00:00,98.9853,18.7883,5,5554.2,22.13,80.2,11.92,0.01,119.04,129.49,14.19
2020-12-08,23:00:00,98.9853,18.7883,5,5073.55,27.72,65.12,11.33,0.0,116.17,127.43,14.31
2020-12-09,00:00:00,98.9853,18.7883,5,4432.68,29.95,52.09,10.25,0.0,107.49,118.64,14.31
2020-12-09,01:00:00,98.9853,18.7883,5,3631.59,26.82,41.13,9.06,0.0,96.37,107.17,14.31
2020-12-09,02:00:00,98.9853,18.7883,5,2830.51,21.23,31.87,8.35,0.01,87.65,98.33,14.69
2020-12-09,03:00:00,98.9853,18.7883,5,2216.34,16.99,25.36,8.23,0.01,82.73,93.64,15.58
2020-12-09,04:00:00,98.9853,18.7883,5,1789.09,14.53,21.08,8.7,0.02,78.62,89.65,17.23
2020-12-09,05:00:00,98.9853,18.7883,5,1508.71,13.64,17.65,9.3,0.03,74.81,86.07,18.24
2020-12-09,06:00:00,98.9853,18.7883,5,1441.96,15.87,15.42,10.01,0.02,73.22,84.71,18.49
2020-12-09,07:00:00,98.9853,18.7883,5,2109.53,30.4,16.28,13.59,0.0,77.45,90.11,19.76
2020-12-09,08:00:00,98.9853,18.7883,5,4058.84,68.84,19.54,18.12,0.38,87.21,101.27,19.76
2020-12-09,09:00:00,98.9853,18.7883,5,6301.88,108.18,30.16,16.93,2.75,100.01,115.23,14.06
2020-12-09,10:00:00,98.9853,18.7883,5,7156.37,81.36,85.68,14.54,24.68,115.55,130.76,11.4
2020-12-09,11:00:00,98.9853,18.7883,5,1815.8,3.3,26.73,25.99,165.94,102.7,111.54,8.87
2020-12-09,12:00:00,98.9853,18.7883,5,1588.82,1.03,13.2,30.99,234.6,122.27,130.07,7.6
2020-12-09,13:00:00,98.9853,18.7883,5,1615.52,0.76,11.14,32.9,266.08,131.79,139.0,7.98
2020-12-09,14:00:00,98.9853,18.7883,5,1949.31,1.01,18.68,36.72,294.69,146.19,153.4,9.88
2020-12-09,15:00:00,98.9853,18.7883,5,2777.1,1.38,38.04,42.44,323.3,165.82,173.49,13.81
2020-12-09,16:00:00,98.9853,18.7883,5,3898.62,1.36,64.43,45.3,308.99,174.22,181.76,16.97
2020-12-09,17:00:00,98.9853,18.7883,5,5928.04,1.02,115.16,51.02,257.49,191.06,198.72,21.53
2020-12-09,18:00:00,98.9853,18.7883,5,8758.55,0.13,180.96,59.61,153.07,220.82,229.29,27.61
2020-12-09,19:00:00,98.9853,18.7883,5,9826.66,0.01,227.57,56.27,48.64,229.92,239.43,28.88
2020-12-09,20:00:00,98.9853,18.7883,5,8865.36,4.47,205.64,33.85,4.47,199.23,209.09,20.52
2020-12-09,21:00:00,98.9853,18.7883,5,7476.81,14.75,152.17,19.55,0.07,163.35,173.19,15.45
2020-12-09,22:00:00,98.9853,18.7883,5,6248.47,18.33,109.67,13.71,0.03,138.8,148.87,13.55
2020-12-09,23:00:00,98.9853,18.7883,5,4432.68,5.31,84.31,13.35,0.85,106.77,115.21,12.41
2020-12-10,00:00:00,98.9853,18.7883,5,3631.59,2.99,69.92,11.09,1.48,95.29,103.73,11.02
2020-12-10,01:00:00,98.9853,18.7883,5,3017.43,1.55,57.58,9.18,2.5,89.97,98.53,9.88
2020-12-10,02:00:00,98.9853,18.7883,5,2429.96,2.04,43.53,7.15,1.59,88.47,97.84,10.26
2020-12-10,03:00:00,98.9853,18.7883,5,2002.72,3.33,34.96,8.23,0.75,88.67,99.09,14.44
2020-12-10,04:00:00,98.9853,18.7883,5,1695.63,4.25,31.19,10.01,0.53,87.69,99.04,19.0
2020-12-10,05:00:00,98.9853,18.7883,5,1508.71,5.53,28.79,11.68,0.38,85.94,97.88,22.8
2020-12-10,06:00:00,98.9853,18.7883,5,1508.71,9.39,26.73,13.35,0.16,86.23,98.98,25.33
2020-12-10,07:00:00,98.9853,18.7883,5,2189.64,24.81,26.39,17.17,0.01,91.83,106.33,27.61
2020-12-10,08:00:00,98.9853,18.7883,5,4112.24,64.37,27.42,20.98,0.34,101.41,117.54,25.59
2020-12-10,09:00:00,98.9853,18.7883,5,6301.88,103.71,33.24,17.64,2.37,112.41,129.47,15.45
2020-12-10,10:00:00,98.9853,18.7883,5,6942.75,83.15,73.34,13.83,16.81,123.31,140.13,11.02
2020-12-10,11:00:00,98.9853,18.7883,5,1695.63,2.52,22.62,24.56,161.65,107.67,117.52,8.49
2020-12-10,12:00:00,98.9853,18.7883,5,1401.9,0.8,10.45,27.18,217.44,113.42,121.4,6.97
2020-12-10,13:00:00,98.9853,18.7883,5,1335.14,0.59,8.57,29.56,243.19,112.61,119.48,7.16
2020-12-10,14:00:00,98.9853,18.7883,5,1949.31,1.2,20.74,33.38,283.24,134.46,141.51,9.75
2020-12-10,15:00:00,98.9853,18.7883,5,3204.35,1.61,41.47,42.44,377.66,187.08,195.4,14.82
2020-12-10,16:00:00,98.9853,18.7883,5,4539.49,1.44,65.12,51.5,434.88,232.54,241.8,19.25
2020-12-10,17:00:00,98.9853,18.7883,5,6729.13,0.81,111.04,61.04,406.27,275.81,285.89,24.32
2020-12-10,18:00:00,98.9853,18.7883,5,9613.04,0.07,163.14,69.62,260.35,317.09,327.98,27.87
2020-12-10,19:00:00,98.9853,18.7883,5,10574.34,0.0,197.41,61.99,104.43,329.47,341.29,24.83
2020-12-10,20:00:00,98.9853,18.7883,5,9506.23,0.4,189.19,34.33,22.17,282.66,294.48,17.73
2020-12-10,21:00:00,98.9853,18.7883,5,8117.68,6.93,150.8,19.31,0.76,233.32,245.01,14.44
2020-12-10,22:00:00,98.9853,18.7883,5,6835.94,11.18,113.79,14.31,0.22,200.58,212.51,13.05
2020-12-10,23:00:00,98.9853,18.7883,5,5767.82,9.39,91.85,14.42,0.37,178.05,190.1,13.43
2020-12-11,00:00:00,98.9853,18.7883,5,5020.14,14.75,76.77,15.14,0.05,162.66,175.64,16.47
2020-12-11,01:00:00,98.9853,18.7883,5,4219.06,15.2,66.49,15.26,0.04,146.24,159.57,19.51
2020-12-11,02:00:00,98.9853,18.7883,5,3364.56,11.74,57.58,15.02,0.11,132.74,146.53,22.29
2020-12-11,03:00:00,98.9853,18.7883,5,2696.99,8.61,50.04,14.78,0.21,122.45,136.59,24.57
2020-12-11,04:00:00,98.9853,18.7883,5,2216.34,7.04,43.87,15.02,0.29,114.43,128.92,26.85
2020-12-11,05:00:00,98.9853,18.7883,5,1842.5,6.65,36.67,14.31,0.36,107.25,121.63,25.84
2020-12-11,06:00:00,98.9853,18.7883,5,1668.93,8.83,29.82,11.68,0.25,102.39,116.88,19.76
2020-12-11,07:00:00,98.9853,18.7883,5,2243.04,21.68,27.08,9.66,0.03,102.34,117.53,12.03
2020-12-11,08:00:00,98.9853,18.7883,5,3578.19,40.68,31.19,11.09,0.57,105.86,121.05,9.75
2020-12-11,09:00:00,98.9853,18.7883,5,4806.52,59.01,38.73,12.4,4.56,110.55,125.97,9.75
2020-12-11,10:00:00,98.9853,18.7883,5,4753.11,36.21,65.12,12.64,32.9,115.53,130.95,9.75
2020-12-11,11:00:00,98.9853,18.7883,5,1668.93,1.93,19.71,25.99,174.52,123.43,134.08,7.35
2020-12-11,12:00:00,98.9853,18.7883,5,1361.85,0.74,9.77,25.75,220.3,118.57,126.79,6.59
2020-12-11,13:00:00,98.9853,18.7883,5,1268.39,0.63,8.82,25.51,234.6,111.29,118.11,6.71
2020-12-11,14:00:00,98.9853,18.7883,5,1762.39,1.1,18.51,28.61,277.52,125.37,132.2,9.25
2020-12-11,15:00:00,98.9853,18.7883,5,2857.21,1.51,37.36,37.19,371.93,171.07,178.94,13.55
2020-12-11,16:00:00,98.9853,18.7883,5,4112.24,1.55,60.32,44.35,423.43,202.42,210.64,16.97
2020-12-11,17:00:00,98.9853,18.7883,5,6248.47,1.16,111.04,52.93,389.1,234.27,242.84,20.77
2020-12-11,18:00:00,98.9853,18.7883,5,9506.23,0.12,174.11,64.85,260.35,281.16,290.66,26.09
2020-12-11,19:00:00,98.9853,18.7883,5,11428.83,0.0,227.57,67.71,111.58,316.37,327.5,27.11
2020-12-11,20:00:00,98.9853,18.7883,5,11001.59,0.08,246.76,57.22,29.68,304.63,317.15,27.11
2020-12-11,21:00:00,98.9853,18.7883,5,9826.66,5.25,230.31,48.64,1.74,271.47,285.27,28.88
2020-12-11,22:00:00,98.9853,18.7883,5,8224.49,12.74,189.19,41.01,0.07,237.3,252.26,29.39
2020-12-11,23:00:00,98.9853,18.7883,5,6942.75,17.88,154.91,35.29,0.02,208.44,224.34,29.64
2020-12-12,00:00:00,98.9853,18.7883,5,5928.04,20.56,126.12,30.04,0.01,181.63,197.52,29.13
2020-12-12,01:00:00,98.9853,18.7883,5,4699.71,17.21,98.71,23.84,0.01,156.3,171.49,27.61
2020-12-12,02:00:00,98.9853,18.7883,5,3471.37,11.62,74.03,18.36,0.08,135.63,150.24,25.84
2020-12-12,03:00:00,98.9853,18.7883,5,2643.59,7.71,58.26,15.5,0.22,122.89,137.27,25.33
2020-12-12,04:00:00,98.9853,18.7883,5,2162.93,5.09,47.3,12.99,0.55,115.13,129.39,23.81
2020-12-12,05:00:00,98.9853,18.7883,5,1789.09,3.47,35.3,7.33,0.86,107.93,121.61,15.96
2020-12-12,06:00:00,98.9853,18.7883,5,1562.12,5.2,26.73,5.19,0.59,100.89,114.45,11.91
2020-12-12,07:00:00,98.9853,18.7883,5,1922.61,15.65,23.99,6.97,0.09,98.98,113.36,12.16
2020-12-12,08:00:00,98.9853,18.7883,5,3284.45,44.26,24.33,10.49,0.44,102.51,117.7,13.68
2020-12-12,09:00:00,98.9853,18.7883,5,4859.92,72.42,30.16,10.85,3.13,109.39,124.58,12.16
2020-12-12,10:00:00,98.9853,18.7883,5,5340.58,52.75,64.43,9.89,23.96,116.61,131.1,11.27
2020-12-12,11:00:00,98.9853,18.7883,5,1441.96,1.47,14.91,21.22,171.66,115.51,124.66,8.74
2020-12-12,12:00:00,98.9853,18.7883,5,1228.33,0.55,6.86,20.74,211.72,114.13,121.65,7.85
2020-12-12,13:00:00,98.9853,18.7883,5,1174.93,0.48,6.17,18.6,226.02,106.92,113.27,8.04
2020-12-12,14:00:00,98.9853,18.7883,5,1575.47,0.96,13.54,18.36,246.05,116.93,123.05,9.25
2020-12-12,15:00:00,98.9853,18.7883,5,2323.15,1.37,23.99,19.79,286.1,139.11,145.68,11.78
2020-12-12,16:00:00,98.9853,18.7883,5,2857.21,1.47,34.62,20.98,291.82,142.5,148.95,14.06
2020-12-12,17:00:00,98.9853,18.7883,5,4005.43,1.44,64.43,23.84,251.77,144.67,150.94,16.97
2020-12-12,18:00:00,98.9853,18.7883,5,5981.45,0.31,112.41,28.37,161.65,162.37,169.23,20.77
2020-12-12,19:00:00,98.9853,18.7883,5,7049.56,0.0,142.57,31.47,77.25,179.42,187.62,23.81
2020-12-12,20:00:00,98.9853,18.7883,5,6675.72,0.01,141.2,26.46,33.98,175.16,184.63,22.29
2020-12-12,21:00:00,98.9853,18.7883,5,5714.42,0.23,117.9,16.69,13.23,159.08,169.37,16.97
2020-12-12,22:00:00,98.9853,18.7883,5,4753.11,0.65,91.85,10.97,8.32,142.95,153.82,13.93
2020-12-12,23:00:00,98.9853,18.7883,5,4165.65,1.12,78.14,11.68,6.35,135.26,146.71,15.71
2020-12-13,00:00:00,98.9853,18.7883,5,3738.4,2.65,76.08,14.19,2.37,127.67,139.93,20.52
2020-12-13,01:00:00,98.9853,18.7883,5,3231.05,3.33,68.55,14.31,1.08,116.66,129.04,23.56
2020-12-13,02:00:00,98.9853,18.7883,5,2590.18,2.32,57.58,13.59,1.65,106.01,118.74,25.84
2020-12-13,03:00:00,98.9853,18.7883,5,2056.12,1.69,47.98,12.88,1.83,96.89,109.86,27.11
2020-12-13,04:00:00,98.9853,18.7883,5,1695.63,1.9,40.78,12.4,1.48,89.77,102.85,28.63
2020-12-13,05:00:00,98.9853,18.7883,5,1441.96,2.65,34.27,11.8,1.07,83.2,96.05,29.13
2020-12-13,06:00:00,98.9853,18.7883,5,1335.14,5.36,28.79,11.56,0.4,78.29,91.13,28.63
2020-12-13,07:00:00,98.9853,18.7883,5,1668.93,16.09,23.65,11.8,0.06,75.45,88.53,24.83
2020-12-13,08:00:00,98.9853,18.7883,5,2590.18,31.74,22.96,9.42,0.81,75.97,88.35,13.68
2020-12-13,09:00:00,98.9853,18.7883,5,3524.78,45.15,30.85,9.54,5.99,80.03,92.18,11.53
2020-12-13,10:00:00,98.9853,18.7883,5,3791.81,26.15,58.26,9.89,42.2,87.15,99.41,11.02
2020-12-13,11:00:00,98.9853,18.7883,5,1562.12,1.63,16.97,17.41,174.52,101.31,112.18,12.41
2020-12-13,12:00:00,98.9853,18.7883,5,1375.2,0.55,7.54,16.45,217.44,107.5,116.5,11.4
2020-12-13,13:00:00,98.9853,18.7883,5,1348.5,0.46,6.68,14.78,226.02,104.73,111.93,11.15
2020-12-13,14:00:00,98.9853,18.7883,5,1762.39,0.92,14.05,14.66,240.33,116.09,122.71,11.4
2020-12-13,15:00:00,98.9853,18.7883,5,2536.77,1.29,24.68,16.21,277.52,143.04,150.01,12.92
2020-12-13,16:00:00,98.9853,18.7883,5,3150.94,1.36,35.3,17.17,283.24,151.24,157.91,14.57
2020-12-13,17:00:00,98.9853,18.7883,5,4219.06,1.24,64.43,20.03,243.19,150.93,157.13,16.97
2020-12-13,18:00:00,98.9853,18.7883,5,6195.07,0.18,113.79,26.23,157.36,168.03,174.69,21.28
2020-12-13,19:00:00,98.9853,18.7883,5,7156.37,0.0,145.32,29.56,71.53,185.66,193.72,24.07
2020-12-13,20:00:00,98.9853,18.7883,5,6622.31,0.09,145.32,26.46,23.6,173.28,182.5,23.81
2020-12-13,21:00:00,98.9853,18.7883,5,5500.79,2.71,123.38,21.94,3.13,149.09,159.35,22.55
2020-12-13,22:00:00,98.9853,18.7883,5,4432.68,7.26,89.11,16.93,0.4,129.27,140.58,19.51
2020-12-13,23:00:00,98.9853,18.7883,5,3738.4,11.74,64.43,12.28,0.1,114.35,126.71,14.95
2020-12-14,00:00:00,98.9853,18.7883,5,3124.24,14.98,45.93,9.78,0.03,95.54,107.91,13.68
2020-12-14,01:00:00,98.9853,18.7883,5,2456.67,15.2,31.87,8.46,0.01,77.45,89.12,13.81
2020-12-14,02:00:00,98.9853,18.7883,5,1789.09,13.08,21.59,7.99,0.02,63.6,74.68,14.44
2020-12-14,03:00:00,98.9853,18.7883,5,1388.55,12.07,16.28,8.35,0.02,55.88,66.73,16.21
2020-12-14,04:00:00,98.9853,18.7883,5,1241.68,12.74,14.22,9.66,0.01,53.45,64.29,19.0
2020-12-14,05:00:00,98.9853,18.7883,5,1201.63,14.31,13.02,10.97,0.01,52.36,63.21,21.79
2020-12-14,06:00:00,98.9853,18.7883,4,1255.04,18.33,11.48,12.28,0.0,50.0,60.73,23.31
2020-12-14,07:00:00,98.9853,18.7883,4,1869.2,32.63,10.88,15.26,0.0,49.26,60.22,24.07
2020-12-14,08:00:00,98.9853,18.7883,5,3738.4,69.74,13.88,20.5,0.24,57.45,69.22,25.08
2020-12-14,09:00:00,98.9853,18.7883,5,5928.04,110.87,22.62,18.84,1.88,70.11,82.7,16.72
2020-12-14,10:00:00,98.9853,18.7883,5,6729.13,92.09,67.17,13.59,15.2,79.33,91.34,9.63
2020-12-14,11:00:00,98.9853,18.7883,5,1468.66,3.44,23.65,15.74,135.9,53.19,60.08,11.53
2020-12-14,12:00:00,98.9853,18.7883,5,1214.98,0.91,10.71,14.9,200.27,62.39,68.47,11.15
2020-12-14,13:00:00,98.9853,18.7883,5,1214.98,0.63,8.74,14.31,231.74,73.03,78.47,10.77
2020-12-14,14:00:00,98.9853,18.7883,5,2029.42,1.38,23.65,18.6,286.1,100.96,106.8,14.31
2020-12-14,15:00:00,98.9853,18.7883,5,3524.78,1.69,44.55,28.37,411.99,157.21,164.34,20.52
2020-12-14,16:00:00,98.9853,18.7883,5,4859.92,1.48,63.75,36.72,486.37,203.15,210.98,24.83
2020-12-14,17:00:00,98.9853,18.7883,5,6835.94,1.01,102.82,45.3,469.21,243.28,251.68,29.13
2020-12-14,18:00:00,98.9853,18.7883,5,9719.85,0.11,149.43,56.74,340.46,299.55,309.01,32.93
2020-12-14,19:00:00,98.9853,18.7883,5,11108.4,0.0,178.22,57.7,165.94,355.28,366.24,28.12
2020-12-14,20:00:00,98.9853,18.7883,5,10147.09,0.0,180.96,35.76,51.5,326.12,338.02,20.27
2020-12-14,21:00:00,98.9853,18.7883,5,8224.49,1.06,156.28,24.8,8.49,260.66,273.14,19.0
2020-12-14,22:00:00,98.9853,18.7883,5,6248.47,4.97,122.01,21.7,0.97,201.65,214.95,20.27
2020-12-14,23:00:00,98.9853,18.7883,5,4966.74,8.16,100.08,20.74,0.43,160.29,174.17,21.79
2020-12-15,00:00:00,98.9853,18.7883,5,4005.43,9.5,80.2,17.64,0.27,130.6,144.25,20.77
2020-12-15,01:00:00,98.9853,18.7883,5,3070.83,7.49,60.32,12.99,0.4,106.26,119.33,17.48
2020-12-15,02:00:00,98.9853,18.7883,5,2269.75,3.3,45.93,9.54,1.77,90.63,103.58,14.44
2020-12-15,03:00:00,98.9853,18.7883,5,1682.28,1.19,35.99,8.82,3.44,79.74,92.58,14.95
2020-12-15,04:00:00,98.9853,18.7883,5,1295.09,0.92,28.79,8.94,3.8,71.3,83.78,16.47
2020-12-15,05:00:00,98.9853,18.7883,5,1068.12,1.76,23.65,8.94,2.28,63.86,75.53,17.48
2020-12-15,06:00:00,98.9853,18.7883,5,1081.47,4.02,22.96,9.89,1.21,61.16,72.59,18.75
2020-12-15,07:00:00,98.9853,18.7883,5,1815.8,16.09,27.42,13.95,0.14,66.06,78.54,21.28
2020-12-15,08:00:00,98.9853,18.7883,5,3845.22,52.75,32.56,21.7,0.54,76.03,89.68,26.35
